201117_0859,1,globals,Period,NumPeriods,RepeatTreatment,PracticePeriods,R1WT,R2WT,R3WT,RoundsFor1,RoundsFor2,RoundsFor3,num_subjects,r,r2,r3,r4,r5,Value,i,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,1,globals,1,30,0,14,15,1,1,4,4,4,8,0.021464434,0.723757157,0.985106356,0.002990955,0.405792568,80,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,Type,rand,rank,Map,partner,Player,TimeContinueExplainExperimentOK,TimeContinueExplainExperimentInDepthOK,TimeContinueExplainZonesOK,Value,Loss,EZ1,TimeSubmitPracticeSingleZoneOK,pEZ1,PrWin1Z,Win1Z,pWin1Z,PO,TimeContinuePracticeSingleZoneWithInfoOK,PracProb1,TimeSubmitPracticeSingleZoneProbCalcOK,TimeContinueExplainDistrictsOK,TimeContinueExplainWinningCombinationsOK,ED1,TimeSubmitPractice1DistrictNoAdvOK,pED1,PrWin1D,Win1D,pWin1D,TimeContinuePractice1DistrictNoAdvWithInfoOK,PracProb2,TimeSubmitPractice1DistrictNoAdvProbCalcOK,TimeSubmitPractice1DistrictAdvBOK,PrWin1Da,PrWin1Db,TimeContinuePractice1DistrictAdvBWithInfoOK,TimeSubmitPractice1DistrictAdvAProbCalcAOK,PracProb3,TimeSubmitPractice1DistrictAdvBProbCalcEqualEffortOK,TimeSubmitPractice1DistrictAdvAAProbCalcAAWinOK,TimeSubmitPractice1DistrictAdvBBBProbCalcBBBOK,TimeContinueExplainRegionsOK,AnswerRegionQ,TimeContinuePractice1RegionOK,TimeContinueExplainMapsOK,TimeContinueExplainStage1OK,EDG5,ELG5,EW5,EDG4,ELG4,EW4,EDG3,ELG3,EW3,EDG2,ELG2,EW2,EDG1,ELG1,EW1,TimeSubmitStage1WithTimeOK,pEDG5,pELG5,pEW5,pEDG4,pELG4,pEW4,pEDG3,pELG3,pEW3,pEDG2,pELG2,pEW2,pEDG1,pELG1,pEW1,PrWin1a,PrWin1b,PrWin1,PrWin2a,PrWin2b,PrWin2,PrWin3a,PrWin3b,PrWin3,PrWin4a,PrWin4,PrWin5a,PrWin5b,PrWin5,Win1,Win2,Win3,Win4,Win5,pWin1,pWin2,pWin3,pWin4,pWin5,h,r_round,pr_round,Win_practice,TE1,TE2,TE3,TE4,TE5,PO1,PO2,PO3,PO4,PO5,PWDG1,PWLG1,PWW1,PWDG2,PWLG2,PWW2,PWDG3,PWLG3,PWW3,PWDG4,PWLG4,PWw4,PWDG5,PWLG5,PWW5,PWW4,TimeNextRoundStage1WithTimeWithInfoUpdateOK,TimeSubmitStage1OK,TimeNextRoundStage1WithInfoUpdateOK,TimeContinueExplainStage2OK,TimeSubmitStage2WithTimeAllPickOK,pMap,k,Comp_Map,pComp_Map,Win_Stage_2,TimeNextRoundStage2WithTimeAllPickWithInfoUpdateOK,TimeSubmitStage2AllPickOK,TimeNextRoundStage2AllPickWithInfoUpdateOK,TimeContinueExplainVeilOfIgnoranceOK,TimeSubmitStage3WithTimeBothPickAMapOK,t,LType,pLType,TimeSubmitStage3WithTimeAllEffortsOK,Win_Stage_4,TimeNextRoundStage3WithTimeOutcomeWithInfoUpdateOK,TimeSubmitStage3BothPickAMapOK,TimeSubmitStage3AllEffortsOK,TimeNextRoundStage3OutcomeWithInfoUpdateOK,TimeFinishedStage4EndOfComputerizedProcessOK,LeaveStage,,,,,,,,,,,,,,,,
201117_0859,2,subjects,28,1,1,0,0,0,1,0.017676275,1,3,8,A,0,0,0,80,0,0,0,0,0.5,1,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,5,10,14,35,40,5,15,20,30,10,20,15,10,10,10,0,0,0,30,10,5,15,0,0,30,0,0,30,0,0,10,0.25,0.75,0.75,0.333333333,0.333333333,0.333333333,0.5,0.5,0.5,0.762345679,0.762345679,0.535123967,0.101239669,0.101239669,1,1,1,0,0,0,0,0,1,1,0.267634013,2,3,0,30,45,65,80,29,50,35,15,-80,-29,1,0,0.75,1,0,0.333333333,1,0,0.5,0.777777778,0.888888889,0.25,1,0,0.101239669,0.5,0,0,0,0,0,2,0.731165477,3,3,1,0,0,0,0,0,0.573717411,B,B,0,1,0,18,87,43,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,28,2,2,0,0,0,1,0.077012275,2,5,5,A,0,0,0,80,0,0,0,0,0.5,1,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,25,15,0,0,50,0,0,60,0,0,0,0,0,0,0,20,20,20,0,0,40,0,0,40,0,0,80,0,0,0,0.6,0.6,0.6,0.582990398,0.582990398,0.582990398,0.492063492,0.492063492,1,1,1,0,0,0,1,1,-1,-1,-1,-1,-1,0.057091258,1,3,0,0,60,50,60,20,0,-60,-50,20,60,0,1,0,0,1,0.6,0,1,0.582990398,0.5,0.555555556,0.428571429,0,1,1,0.5,0,0,0,0,0,1,0.754624787,1,-1,1,0,0,0,0,0,0.18169826,A,A,0,0,0,18,95,38,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,28,3,4,0,0,0,1,0.255927547,4,3,6,A,0,0,0,80,0,0,0,0,0.5,1,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,0,0,25,0,0,25,0,0,25,0,0,0,65,17,18,19,0,0,40,0,0,55,0,0,25,0.25,0.75,0.25,0.3125,0.3125,0.3125,0.329995448,0.329995448,0.329995448,0.432403075,0.432403075,0.33984375,0.03515625,0.33984375,0,0,0,1,1,-1,-1,-1,-1,-1,0.727286952,4,2,1,25,25,25,45,15,-25,-25,-25,35,65,0,1,0.25,0,1,0.3125,0,1,0.329995448,0.46875,0.454545455,0.441176471,0,1,0.33984375,0.5,0,0,0,0,0,1,0.519084829,1,-1,1,0,0,0,0,0,0.469952141,A,A,0,0,0,17,90,17,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,28,4,3,0,0,0,1,0.120863403,3,2,7,A,0,0,0,80,0,0,0,0,0.5,1,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,50,15,15,15,0,0,50,0,0,40,0,0,30,0,0,0,26,11,11,11,0,0,26,0,0,30,0,0,12,0.510204082,0.918367347,0.918367347,0.571428571,0.571428571,0.571428571,0.728969237,0.728969237,0.728969237,0.614474283,0.614474283,0.882963989,0.432825485,0.432825485,1,1,1,0,0,0,0,0,1,1,0.568214294,3,1,0,30,40,50,45,50,50,40,30,-45,-50,1,0,0.918367347,1,0,0.571428571,1,0,0.728969237,0.576923077,0.576923077,0.576923077,1,0,0.432825485,0.5,0,0,0,0,0,1,0.393796282,2,2,1,0,0,0,0,0,0.534112792,B,A,0,1,0,16,82,38,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,28,5,2,0,0,0,2,0.58515782,6,1,2,B,0,0,0,80,0,0,0,0,0.5,0,1,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,0,40,0,0,40,0,0,80,0,0,0,20,20,25,15,0,0,50,0,0,60,0,0,0,1,1,1,0.4,0.4,0.4,0.417009602,0.417009602,0.417009602,0.507936508,0.507936508,0,0,0,1,1,1,0,0,0,0,0,1,1,0.714525629,1,1,1,80,40,40,60,0,0,40,40,-60,0,1,0,1,1,0,0.4,1,0,0.417009602,0.5,0.444444444,0.571428571,1,0,0,0.5,0,0,0,0,0,5,0.716684308,1,1,0,0,0,0,0,0,0.76029692,B,A,0,1,0,15,84,40,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,28,6,4,0,0,0,2,0.734262862,8,1,3,B,0,0,0,80,0,0,0,0,0.5,0,1,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,65,17,18,19,0,0,40,0,0,55,0,0,25,0,0,0,15,15,15,15,0,0,25,0,0,25,0,0,25,0.25,0.75,0.75,0.6875,0.6875,0.6875,0.670004552,0.670004552,0.670004552,0.567596925,0.567596925,0.96484375,0.66015625,0.66015625,1,1,1,0,0,0,0,0,1,1,0.172855283,4,4,0,25,55,40,54,65,55,25,40,-54,-65,1,0,0.75,1,0,0.6875,1,0,0.670004552,0.53125,0.545454545,0.558823529,1,0,0.66015625,0.5,0,0,0,0,0,3,0.006758274,1,1,0,0,0,0,0,0,0.580180756,B,A,0,1,0,14,95,38,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,28,7,3,0,0,0,2,0.723747789,7,1,4,B,0,0,0,80,0,0,0,0,0.5,0,1,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,11,11,0,0,26,0,0,30,0,0,12,0,0,0,50,15,15,15,0,0,50,0,0,40,0,0,30,0.081632653,0.489795918,0.081632653,0.428571429,0.428571429,0.428571429,0.271030763,0.271030763,0.271030763,0.385525717,0.385525717,0.567174515,0.117036011,0.567174515,0,0,0,1,1,1,1,1,0,0,0.313160709,3,3,1,12,30,26,33,26,-12,-30,-26,47,54,0,1,0.081632653,0,1,0.428571429,0,1,0.271030763,0.423076923,0.423076923,0.423076923,0,1,0.567174515,0.5,0,0,0,0,0,2,0.783720571,2,2,0,0,0,0,0,0,0.214111529,A,B,0,0,0,-10,72,32,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,28,8,1,0,0,0,2,0.528628278,5,2,1,B,0,0,0,80,0,0,0,0,0.5,0,1,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,5,15,0,0,30,0,0,30,0,0,10,0,5,10,14,35,40,5,15,20,30,10,20,15,10,10,10,0.25,0.75,0.25,0.666666667,0.666666667,0.666666667,0.5,0.5,0.5,0.237654321,0.237654321,0.898760331,0.464876033,0.898760331,0,0,0,1,1,1,1,1,0,0,0.195409641,2,2,1,10,30,30,30,30,-10,-30,-30,50,50,0,1,0.25,0,1,0.666666667,0,1,0.5,0.222222222,0.111111111,0.75,0,1,0.898760331,0.5,0,0,0,0,0,3,0.852000431,3,3,0,0,0,0,0,0,0.877322698,A,B,0,0,0,15,76,19,0,0,,,,,,,,,,,,,,,,
201117_0859,2,contracts,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,logfile,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,globals,Period,NumPeriods,RepeatTreatment,PracticePeriods,R1WT,R2WT,R3WT,RoundsFor1,RoundsFor2,RoundsFor3,num_subjects,r,r2,r3,r4,r5,Value,i,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,globals,29,30,0,14,15,1,1,4,4,4,8,0.702160654,0.929132181,0.80265552,0.234642074,0.309460096,80,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,Type,rand,rank,Map,partner,Player,TimeContinueExplainExperimentOK,TimeContinueExplainExperimentInDepthOK,TimeContinueExplainZonesOK,Value,Loss,EZ1,TimeSubmitPracticeSingleZoneOK,pEZ1,PrWin1Z,Win1Z,pWin1Z,PO,TimeContinuePracticeSingleZoneWithInfoOK,PracProb1,TimeSubmitPracticeSingleZoneProbCalcOK,TimeContinueExplainDistrictsOK,TimeContinueExplainWinningCombinationsOK,ED1,TimeSubmitPractice1DistrictNoAdvOK,pED1,PrWin1D,Win1D,pWin1D,TimeContinuePractice1DistrictNoAdvWithInfoOK,PracProb2,TimeSubmitPractice1DistrictNoAdvProbCalcOK,TimeSubmitPractice1DistrictAdvBOK,PrWin1Da,PrWin1Db,TimeContinuePractice1DistrictAdvBWithInfoOK,TimeSubmitPractice1DistrictAdvAProbCalcAOK,PracProb3,TimeSubmitPractice1DistrictAdvBProbCalcEqualEffortOK,TimeSubmitPractice1DistrictAdvAAProbCalcAAWinOK,TimeSubmitPractice1DistrictAdvBBBProbCalcBBBOK,TimeContinueExplainRegionsOK,AnswerRegionQ,TimeContinuePractice1RegionOK,TimeContinueExplainMapsOK,TimeContinueExplainStage1OK,EDG5,ELG5,EW5,EDG4,ELG4,EW4,EDG3,ELG3,EW3,EDG2,ELG2,EW2,EDG1,ELG1,EW1,TimeSubmitStage1WithTimeOK,pEDG5,pELG5,pEW5,pEDG4,pELG4,pEW4,pEDG3,pELG3,pEW3,pEDG2,pELG2,pEW2,pEDG1,pELG1,pEW1,PrWin1a,PrWin1b,PrWin1,PrWin2a,PrWin2b,PrWin2,PrWin3a,PrWin3b,PrWin3,PrWin4a,PrWin4,PrWin5a,PrWin5b,PrWin5,Win1,Win2,Win3,Win4,Win5,pWin1,pWin2,pWin3,pWin4,pWin5,h,r_round,pr_round,Win_practice,TE1,TE2,TE3,TE4,TE5,PO1,PO2,PO3,PO4,PO5,PWDG1,PWLG1,PWW1,PWDG2,PWLG2,PWW2,PWDG3,PWLG3,PWW3,PWDG4,PWLG4,PWw4,PWDG5,PWLG5,PWW5,PWW4,TimeNextRoundStage1WithTimeWithInfoUpdateOK,TimeSubmitStage1OK,TimeNextRoundStage1WithInfoUpdateOK,TimeContinueExplainStage2OK,TimeSubmitStage2WithTimeAllPickOK,pMap,k,Comp_Map,pComp_Map,Win_Stage_2,TimeNextRoundStage2WithTimeAllPickWithInfoUpdateOK,TimeSubmitStage2AllPickOK,TimeNextRoundStage2AllPickWithInfoUpdateOK,TimeContinueExplainVeilOfIgnoranceOK,TimeSubmitStage3WithTimeBothPickAMapOK,t,LType,pLType,TimeSubmitStage3WithTimeAllEffortsOK,Win_Stage_4,TimeNextRoundStage3WithTimeOutcomeWithInfoUpdateOK,TimeSubmitStage3BothPickAMapOK,TimeSubmitStage3AllEffortsOK,TimeNextRoundStage3OutcomeWithInfoUpdateOK,TimeFinishedStage4EndOfComputerizedProcessOK,LeaveStage,,,,,,,,,,,,,,,,
201117_0859,2,subjects,29,1,3,0,0,0,1,0.416845719,3,2,6,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,5,50,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,65,20,20,20,0,0,45,0,0,50,0,0,25,0.027777778,0.305555556,0.027777778,0.090909091,0.090909091,0.090909091,0.028,0.028,0.028,0.104,0.104,0.137755102,0.005102041,0.137755102,0,0,0,0,0,-1,-1,-1,-1,-1,0.303602436,2,4,0,15,15,15,15,60,-15,-15,-15,-15,-60,0,1,0.027777778,0,1,0.090909091,0,1,0.028,0.2,0.2,0.2,0,1,0.137755102,0.5,0,0,0,0,0,1,0.199545832,2,-1,1,0,0,0,0,0,0.497096947,A,A,0,0,0,15,107,12,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,29,2,2,0,0,0,1,0.273590467,2,5,5,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,0,40,0,0,50,0,0,50,0,0,0,0,0,0,0,20,20,20,0,0,40,0,0,40,0,0,30,0,0,0,0.555555556,0.555555556,0.555555556,0.582990398,0.582990398,0.582990398,0.37037037,0.37037037,1,1,1,0,0,0,1,1,-1,-1,-1,-1,-1,0.424558352,3,2,0,0,50,50,65,20,0,-50,-50,15,60,0,1,0,0,1,0.555555556,0,1,0.582990398,0.555555556,0,0.666666667,0,1,1,0.5,0,0,0,0,0,5,0.396828197,5,-1,1,0,0,0,0,0,0.009480385,A,B,0,1,0,17,90,31,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,29,3,1,0,0,0,1,0.019917864,1,3,7,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,35,15,15,15,0,0,25,0,0,25,0,0,30,0,0,0,25,12,12,12,0,0,35,0,0,25,0,0,20,0.36,0.84,0.84,0.5,0.5,0.5,0.376157407,0.376157407,0.376157407,0.582990398,0.582990398,0.826388889,0.340277778,0.340277778,1,1,1,0,0,0,0,0,1,1,0.378970751,2,1,0,30,25,25,45,35,50,55,55,-45,-35,1,0,0.84,1,0,0.5,1,0,0.376157407,0.555555556,0.555555556,0.555555556,1,0,0.340277778,0.5,0,0,0,0,0,1,0.84320198,1,1,1,0,0,0,0,0,0.794659478,B,A,0,1,0,16,84,41,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,29,4,4,0,0,0,1,0.47753454,4,2,8,A,0,0,0,80,0,0,0,0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,15,15,0,0,50,0,0,40,0,0,50,0,0,0,10,5,15,10,0,0,30,0,0,30,0,0,30,0.390625,0.859375,0.390625,0.571428571,0.571428571,0.571428571,0.68359375,0.68359375,0.68359375,0.675,0.675,0.9375,0.5625,0.9375,0,0,0,1,1,-1,-1,-1,-1,-1,0.416429412,3,5,0,50,40,50,45,30,-50,-40,-50,35,50,0,1,0.390625,0,1,0.571428571,0,1,0.68359375,0.75,0.5,0.6,0,1,0.9375,0.5,0,0,0,0,0,2,0.654440986,2,-1,1,0,0,0,0,0,0.076397304,A,A,0,0,0,17,82,29,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,29,5,2,0,0,0,2,0.774802114,6,5,2,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,0,40,0,0,40,0,0,30,0,0,0,20,25,0,40,0,0,50,0,0,50,0,0,0,1,1,1,0.444444444,0.444444444,0.444444444,0.417009602,0.417009602,0.417009602,0.62962963,0.62962963,0,0,0,1,1,1,0,0,0,0,0,1,1,0.145822764,3,3,1,30,40,40,60,0,50,40,40,-60,0,1,0,1,1,0,0.444444444,1,0,0.417009602,0.444444444,1,0.333333333,1,0,0,0.5,0,0,0,0,0,5,0.024261469,5,5,0,0,0,0,0,0,0.958909609,B,A,0,0,0,15,77,42,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,29,6,3,0,0,0,2,0.861738712,7,1,1,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,65,20,20,20,0,0,45,0,0,50,0,0,25,0,5,50,5,5,5,5,5,5,5,5,5,5,5,5,5,0.694444444,0.972222222,0.972222222,0.909090909,0.909090909,0.909090909,0.972,0.972,0.972,0.896,0.896,0.994897959,0.862244898,0.862244898,1,1,1,1,1,0,0,0,0,0,0.689691,2,2,1,25,50,45,60,65,55,30,35,20,15,1,0,0.972222222,1,0,0.909090909,1,0,0.972,0.8,0.8,0.8,1,0,0.862244898,0.5,0,0,0,0,0,2,0.145748654,2,2,0,0,0,0,0,0,0.180804245,B,A,0,1,0,6,103,33,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,29,7,1,0,0,0,2,0.71641147,5,1,3,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,12,12,0,0,35,0,0,25,0,0,20,0,0,0,35,15,15,15,0,0,25,0,0,25,0,0,30,0.16,0.64,0.16,0.5,0.5,0.5,0.623842593,0.623842593,0.623842593,0.417009602,0.417009602,0.659722222,0.173611111,0.659722222,0,0,0,1,1,1,1,1,0,0,0.706466456,2,2,1,20,25,35,36,25,-20,-25,-35,44,55,0,1,0.16,0,1,0.5,0,1,0.623842593,0.444444444,0.444444444,0.444444444,0,1,0.659722222,0.5,0,0,0,0,0,3,0.36722969,1,1,0,0,0,0,0,0,0.625039828,A,B,0,0,0,14,73,12,0,0,,,,,,,,,,,,,,,,
201117_0859,2,subjects,29,8,4,0,0,0,2,0.9599483,8,2,4,B,0,0,0,80,0,0,0,0,0.5,1,0,80,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,#NAME?,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15,10,0,0,30,0,0,30,0,0,30,0,0,0,30,15,15,15,0,0,50,0,0,40,0,0,50,0.140625,0.609375,0.609375,0.428571429,0.428571429,0.428571429,0.31640625,0.31640625,0.31640625,0.325,0.325,0.4375,0.0625,0.0625,1,1,1,0,0,0,0,0,1,1,0.029392255,3,3,1,30,30,30,30,10,50,50,50,-30,-10,1,0,0.609375,1,0,0.428571429,1,0,0.31640625,0.25,0.5,0.4,1,0,0.0625,0.5,0,0,0,0,0,2,0.057879983,2,2,0,0,0,0,0,0,0.337108625,B,A,0,1,0,6,77,39,0,0,,,,,,,,,,,,,,,,
201117_0859,2,contracts,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,logfile,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,globals,Period,NumPeriods,RepeatTreatment,PracticePeriods,R1WT,R2WT,R3WT,RoundsFor1,RoundsFor2,RoundsFor3,num_subjects,r,r2,r3,r4,r5,Value,i,AuctionStop,AuctionNoStop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201117_0859,2,globals,30,30,0,14,15,1,1,4,4,4,8,0.632028149,0.375273069,0.497058223,0.336832614,0.762510033,80,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
